date,PRCP,TMEAN,rainfall,prerain,prcp_event,total_rain,year,days_since_rain,inv_days_since_rain
2011-06-29,0,21.700000000000003,not rainy,FALSE,1885,2.5,2011,8,0.3125
2011-06-30,0,18.6,not rainy,FALSE,1885,2.5,2011,9,0.2777777777777778
2011-07-01,0,17.2,not rainy,FALSE,1885,2.5,2011,10,0.25
2011-07-02,0,18.599999999999998,not rainy,FALSE,1885,2.5,2011,11,0.22727272727272727
2011-07-03,0,23.049999999999997,not rainy,FALSE,1885,2.5,2011,12,0.20833333333333334
2011-07-04,0,23.299999999999997,not rainy,FALSE,1885,2.5,2011,13,0.19230769230769232
2011-07-05,0,21.65,not rainy,TRUE,1886,0,2011,1,0
2011-07-06,2,21.65,rainy,FALSE,1886,2,2011,2,1
2011-07-07,0,21.15,rainy,FALSE,1886,2,2011,3,0.6666666666666666
2011-07-08,8.4,20.549999999999997,rainy,FALSE,1886,10.4,2011,4,2.6
2011-07-09,0,16.65,rainy,FALSE,1886,10.4,2011,5,2.08
2011-07-10,0,19.45,not rainy,FALSE,1886,10.4,2011,6,1.7333333333333334
2011-07-11,0,19.7,not rainy,TRUE,1887,0,2011,1,0
2011-07-12,1,20.549999999999997,rainy,FALSE,1887,1,2011,2,0.5
2011-07-13,2.5,20.299999999999997,rainy,FALSE,1887,3.5,2011,3,1.1666666666666667
2011-07-14,0,19.45,rainy,FALSE,1887,3.5,2011,4,0.875
2011-07-15,0,19.45,not rainy,FALSE,1887,3.5,2011,5,0.7
2011-07-16,0,20,not rainy,FALSE,1887,3.5,2011,6,0.5833333333333334
2011-07-17,0,21.400000000000002,not rainy,FALSE,1887,3.5,2011,7,0.5
2011-07-18,0,23.3,not rainy,FALSE,1887,3.5,2011,8,0.4375
2011-07-19,0,24.2,not rainy,FALSE,1887,3.5,2011,9,0.3888888888888889
2011-07-20,0,19.7,not rainy,FALSE,1887,3.5,2011,10,0.35
2011-07-21,0,18.599999999999998,not rainy,FALSE,1887,3.5,2011,11,0.3181818181818182
2011-07-22,0,18.85,not rainy,FALSE,1887,3.5,2011,12,0.2916666666666667
2011-07-23,0,18.6,not rainy,FALSE,1887,3.5,2011,13,0.2692307692307692
2011-07-24,0,20.55,not rainy,FALSE,1887,3.5,2011,14,0.25
2011-07-25,0,23.299999999999997,not rainy,FALSE,1887,3.5,2011,15,0.23333333333333334
2011-07-26,0,22.25,not rainy,FALSE,1887,3.5,2011,16,0.21875
2011-07-27,0,20,not rainy,FALSE,1887,3.5,2011,17,0.20588235294117646
2011-07-28,0,19.75,not rainy,FALSE,1887,3.5,2011,18,0.19444444444444445
2011-07-29,0,21.1,not rainy,FALSE,1887,3.5,2011,19,0.18421052631578946
2011-07-30,0,21.1,not rainy,TRUE,1888,0,2011,1,0
2011-07-31,2.5,20.55,rainy,FALSE,1888,2.5,2011,2,1.25
2011-08-01,3.6,16.95,rainy,FALSE,1888,6.1,2011,3,2.033333333333333
2011-08-02,5.1,17.200000000000003,rainy,FALSE,1888,11.2,2011,4,2.8
2011-08-03,0,20.25,rainy,FALSE,1888,11.2,2011,5,2.2399999999999998
2011-08-04,0,19.7,not rainy,TRUE,1889,0,2011,1,0
2011-08-05,1.8,17.75,rainy,FALSE,1889,1.8,2011,2,0.9
2011-08-06,2,19.15,rainy,FALSE,1889,3.8,2011,3,1.2666666666666666
2011-08-07,0.5,18.6,rainy,FALSE,1889,4.3,2011,4,1.075
2011-08-08,0.8,19.4,rainy,FALSE,1889,5.1,2011,5,1.02
2011-08-09,0,19.15,rainy,FALSE,1889,5.1,2011,6,0.85
2011-08-10,0.5,18.6,rainy,FALSE,1889,5.6,2011,7,0.7999999999999999
2011-08-11,0,20.299999999999997,rainy,FALSE,1889,5.6,2011,8,0.7
2011-08-12,0,19.2,not rainy,FALSE,1889,5.6,2011,9,0.6222222222222222
2011-08-13,0,20,not rainy,FALSE,1889,5.6,2011,10,0.5599999999999999
2011-08-14,0,21.1,not rainy,TRUE,1890,0,2011,1,0
2011-08-15,1.5,22.25,rainy,FALSE,1890,1.5,2011,2,0.75
2011-08-16,0,17.75,rainy,FALSE,1890,1.5,2011,3,0.5
2011-08-17,0,19.75,not rainy,FALSE,1890,1.5,2011,4,0.375
2011-08-18,0,19.7,not rainy,FALSE,1890,1.5,2011,5,0.3
2011-08-19,0,20.549999999999997,not rainy,FALSE,1890,1.5,2011,6,0.25
2011-08-20,0,22.75,not rainy,FALSE,1890,1.5,2011,7,0.21428571428571427
2011-08-21,0,21.950000000000003,not rainy,FALSE,1890,1.5,2011,8,0.1875
2011-08-22,0,22.5,not rainy,FALSE,1890,1.5,2011,9,0.16666666666666666
2011-08-23,0,21.95,not rainy,FALSE,1890,1.5,2011,10,0.15
2011-08-24,0,22.75,not rainy,FALSE,1890,1.5,2011,11,0.13636363636363635
2011-08-25,0,25,not rainy,FALSE,1890,1.5,2011,12,0.125
2011-08-26,0,24.15,not rainy,FALSE,1890,1.5,2011,13,0.11538461538461539
2011-08-27,0,23.049999999999997,not rainy,FALSE,1890,1.5,2011,14,0.10714285714285714
2011-08-28,0,23.35,not rainy,FALSE,1890,1.5,2011,15,0.1
2011-08-29,0,21.65,not rainy,FALSE,1890,1.5,2011,16,0.09375
2011-08-30,0,20,not rainy,TRUE,1891,0,2011,1,0
2011-08-31,0.8,20.549999999999997,rainy,FALSE,1891,0.8,2011,2,0.4
2011-09-01,0,19.45,rainy,FALSE,1891,0.8,2011,3,0.26666666666666666
2011-09-02,0,13.3,not rainy,FALSE,1891,0.8,2011,4,0.2
2011-09-03,0,16.35,not rainy,FALSE,1891,0.8,2011,5,0.16
2011-09-04,0,16.95,not rainy,FALSE,1891,0.8,2011,6,0.13333333333333333
2011-09-05,0,17.5,not rainy,FALSE,1891,0.8,2011,7,0.1142857142857143
2011-09-06,0,18.6,not rainy,FALSE,1891,0.8,2011,8,0.1
2011-09-07,0,18.3,not rainy,FALSE,1891,0.8,2011,9,0.08888888888888889
2011-09-08,0,17.8,not rainy,FALSE,1891,0.8,2011,10,0.08
2011-09-09,0,20,not rainy,FALSE,1891,0.8,2011,11,0.07272727272727274
2011-09-10,0,19.75,not rainy,FALSE,1891,0.8,2011,12,0.06666666666666667
2011-09-11,0,17.8,not rainy,FALSE,1891,0.8,2011,13,0.06153846153846154
2011-09-12,0,18.6,not rainy,TRUE,1892,0,2011,1,0
2011-09-13,0.8,16.400000000000002,rainy,FALSE,1892,0.8,2011,2,0.4
2011-09-14,0.5,18.299999999999997,rainy,FALSE,1892,1.3,2011,3,0.43333333333333335
2011-09-15,0,14.75,rainy,FALSE,1892,1.3,2011,4,0.325
2011-09-16,2.8,16.95,rainy,FALSE,1892,4.1,2011,5,0.82
2011-09-17,10.4,14.45,rainy,FALSE,1892,14.5,2011,6,2.4166666666666665
2011-09-18,0,11.899999999999999,rainy,FALSE,1892,14.5,2011,7,2.0714285714285716
2011-09-19,0,13.6,not rainy,FALSE,1892,14.5,2011,8,1.8125
2011-09-20,0,13.899999999999999,not rainy,FALSE,1892,14.5,2011,9,1.6111111111111112
2011-09-21,0,14.75,not rainy,FALSE,1892,14.5,2011,10,1.45
2011-09-22,0,15,not rainy,FALSE,1892,14.5,2011,11,1.3181818181818181
2011-09-23,0,16.7,not rainy,FALSE,1892,14.5,2011,12,1.2083333333333333
2011-09-24,0,18.35,not rainy,FALSE,1892,14.5,2011,13,1.1153846153846154
2011-09-25,0,17.5,not rainy,TRUE,1893,0,2011,1,0
2011-09-26,0.5,18.05,rainy,FALSE,1893,0.5,2011,2,0.25
2011-09-27,0,16.400000000000002,rainy,FALSE,1893,0.5,2011,3,0.16666666666666666
2011-09-28,0,16.400000000000002,not rainy,FALSE,1893,0.5,2011,4,0.125
2011-09-29,0,16.65,not rainy,FALSE,1893,0.5,2011,5,0.1
2011-09-30,0,18.35,not rainy,FALSE,1893,0.5,2011,6,0.08333333333333333
2011-10-01,0,19.15,not rainy,FALSE,1893,0.5,2011,7,0.07142857142857142
2011-10-02,0,19.45,not rainy,TRUE,1894,0,2011,1,0
2011-10-03,0.5,17.2,rainy,FALSE,1894,0.5,2011,2,0.25
2011-10-04,11.4,17.2,rainy,FALSE,1894,11.9,2011,3,3.966666666666667
2011-10-05,6.9,11.7,rainy,FALSE,1894,18.8,2011,4,4.7
2011-10-06,15,5,rainy,FALSE,1894,33.8,2011,5,6.76
2011-10-07,2.5,3.05,rainy,FALSE,1894,36.3,2011,6,6.05
2011-10-08,0,9.4,rainy,FALSE,1894,36.3,2011,7,5.185714285714285
2011-10-09,0,9.15,not rainy,FALSE,1894,36.3,2011,8,4.5375
2011-10-10,0,8.05,not rainy,TRUE,1895,0,2011,1,0
2011-10-11,4.3,10.25,rainy,FALSE,1895,4.3,2011,2,2.15
2011-10-12,0,6.95,rainy,FALSE,1895,4.3,2011,3,1.4333333333333333
2011-10-13,0,8.3,not rainy,FALSE,1895,4.3,2011,4,1.075
2011-10-14,0,13.299999999999999,not rainy,FALSE,1895,4.3,2011,5,0.86
2011-10-15,0,13.049999999999999,not rainy,TRUE,1896,0,2011,1,0
2011-10-16,5.8,13.85,rainy,FALSE,1896,5.8,2011,2,2.9
2011-10-17,3.6,6.6499999999999995,rainy,FALSE,1896,9.4,2011,3,3.1333333333333333
2011-10-18,0,6.65,rainy,FALSE,1896,9.4,2011,4,2.35
2011-10-19,0,7.5,not rainy,FALSE,1896,9.4,2011,5,1.8800000000000001
2011-10-20,0,6.1,not rainy,FALSE,1896,9.4,2011,6,1.5666666666666667
2011-10-21,0,10,not rainy,FALSE,1896,9.4,2011,7,1.342857142857143
2011-10-22,0,8.05,not rainy,FALSE,1896,9.4,2011,8,1.175
2011-10-23,0,8.9,not rainy,FALSE,1896,9.4,2011,9,1.0444444444444445
2011-10-24,0,9.75,not rainy,FALSE,1896,9.4,2011,10,0.9400000000000001
2011-10-25,0,4.449999999999999,not rainy,FALSE,1896,9.4,2011,11,0.8545454545454546
2011-10-26,0,1.1,not rainy,FALSE,1896,9.4,2011,12,0.7833333333333333
2011-10-27,0,0.8500000000000001,not rainy,FALSE,1896,9.4,2011,13,0.7230769230769231
2011-10-28,0,1.15,not rainy,FALSE,1896,9.4,2011,14,0.6714285714285715
2011-10-29,0,4.45,not rainy,FALSE,1896,9.4,2011,15,0.6266666666666667
2011-10-30,0,5,not rainy,FALSE,1896,9.4,2011,16,0.5875
2011-10-31,0,7.2,not rainy,FALSE,1896,9.4,2011,17,0.5529411764705883
2011-11-01,0,5,not rainy,FALSE,1896,9.4,2011,18,0.5222222222222223
2011-11-02,0,-2.25,not rainy,FALSE,1896,9.4,2011,19,0.4947368421052632
2011-11-03,0,1.1,not rainy,FALSE,1896,9.4,2011,20,0.47000000000000003
2011-11-04,0,4.15,not rainy,FALSE,1896,9.4,2011,21,0.44761904761904764
2011-11-05,NA,1.95,not rainy,FALSE,1896,9.4,2011,22,0.4272727272727273
2011-11-06,NA,-3.9000000000000004,not rainy,FALSE,1896,9.4,2011,23,0.40869565217391307
2011-11-07,0.3,-2.8,not rainy,FALSE,1896,9.700000000000001,2011,24,0.40416666666666673
2011-11-08,0,-2.2,not rainy,FALSE,1896,9.700000000000001,2011,25,0.38800000000000007
2011-11-09,0,-0.2999999999999998,not rainy,FALSE,1896,9.700000000000001,2011,26,0.37307692307692314
2011-11-10,0,-1.15,not rainy,FALSE,1896,9.700000000000001,2011,27,0.3592592592592593
2011-11-11,0,-0.2999999999999998,not rainy,FALSE,1896,9.700000000000001,2011,28,0.3464285714285715
2011-11-12,0,1.1,not rainy,FALSE,1896,9.700000000000001,2011,29,0.3344827586206897
2011-11-13,0,0.25,not rainy,FALSE,1896,9.700000000000001,2011,30,0.32333333333333336
2011-11-14,0,-0.5500000000000003,not rainy,FALSE,1896,9.700000000000001,2011,31,0.31290322580645163
2011-11-15,0,-1.15,not rainy,FALSE,1896,9.700000000000001,2011,32,0.30312500000000003
2011-11-16,0,-6.65,not rainy,FALSE,1896,9.700000000000001,2011,33,0.29393939393939394
2011-11-17,0.3,-1.15,not rainy,FALSE,1896,10.000000000000002,2011,34,0.2941176470588236
2011-11-18,1.8,-1.9500000000000002,not rainy,FALSE,1896,11.800000000000002,2011,35,0.3371428571428572
2011-11-19,0.5,-6.3999999999999995,not rainy,FALSE,1896,12.300000000000002,2011,36,0.34166666666666673
2011-11-20,0,-5.25,not rainy,FALSE,1896,12.300000000000002,2011,37,0.3324324324324325
2011-11-21,0,-1.1,not rainy,FALSE,1896,12.300000000000002,2011,38,0.32368421052631585
2011-11-22,0,-0.8000000000000003,not rainy,FALSE,1896,12.300000000000002,2011,39,0.31538461538461543
2011-11-23,0,2.7500000000000004,not rainy,FALSE,1896,12.300000000000002,2011,40,0.30750000000000005
2011-11-24,0,3.3499999999999996,not rainy,FALSE,1896,12.300000000000002,2011,41,0.30000000000000004
2011-11-25,0,1.4000000000000001,not rainy,FALSE,1896,12.300000000000002,2011,42,0.2928571428571429
2011-11-26,0,-6.1,not rainy,FALSE,1896,12.300000000000002,2011,43,0.286046511627907
2011-11-27,0,-3.35,not rainy,FALSE,1896,12.300000000000002,2011,44,0.2795454545454546
2011-11-28,0,1.1,not rainy,FALSE,1896,12.300000000000002,2011,45,0.2733333333333334
2011-11-29,0,-1.4,not rainy,FALSE,1896,12.300000000000002,2011,46,0.26739130434782615
2011-11-30,0,1.6500000000000001,not rainy,FALSE,1896,12.300000000000002,2011,47,0.2617021276595745
2011-12-01,0,-2.25,not rainy,FALSE,1896,12.300000000000002,2011,48,0.25625000000000003
2011-12-02,0,-6.949999999999999,not rainy,FALSE,1896,12.300000000000002,2011,49,0.2510204081632654
2011-12-03,0,-6.1,not rainy,FALSE,1896,12.300000000000002,2011,50,0.24600000000000005
2011-12-04,0,-6.4,not rainy,FALSE,1896,12.300000000000002,2011,51,0.24117647058823535
2011-12-05,0,-11.65,not rainy,FALSE,1896,12.300000000000002,2011,52,0.2365384615384616
2011-12-06,0,-10.850000000000001,not rainy,FALSE,1896,12.300000000000002,2011,53,0.23207547169811327
2011-12-07,0,-8.3,not rainy,FALSE,1896,12.300000000000002,2011,54,0.22777777777777783
2011-12-08,0,-8.3,not rainy,FALSE,1896,12.300000000000002,2011,55,0.2236363636363637
2011-12-09,0,-5.85,not rainy,FALSE,1896,12.300000000000002,2011,56,0.2196428571428572
2011-12-10,0,-4.7,not rainy,FALSE,1896,12.300000000000002,2011,57,0.21578947368421056
2011-12-11,0,-3.6,not rainy,FALSE,1896,12.300000000000002,2011,58,0.21206896551724141
2011-12-12,0,-1.1,not rainy,FALSE,1896,12.300000000000002,2011,59,0.20847457627118648
2011-12-13,0,-3.0500000000000003,not rainy,FALSE,1896,12.300000000000002,2011,60,0.20500000000000004
2011-12-14,0.5,-5,not rainy,FALSE,1896,12.800000000000002,2011,61,0.20983606557377052
2011-12-15,0,-3.9000000000000004,not rainy,FALSE,1896,12.800000000000002,2011,62,0.20645161290322583
2011-12-16,0,-7.199999999999999,not rainy,FALSE,1896,12.800000000000002,2011,63,0.2031746031746032
2011-12-17,0,-3.0999999999999996,not rainy,FALSE,1896,12.800000000000002,2011,64,0.20000000000000004
2011-12-18,0,-3.85,not rainy,FALSE,1896,12.800000000000002,2011,65,0.19692307692307695
2011-12-19,0,-2.8,not rainy,FALSE,1896,12.800000000000002,2011,66,0.19393939393939397
2011-12-20,0,-5,not rainy,FALSE,1896,12.800000000000002,2011,67,0.19104477611940301
2011-12-21,3.8,-6.1,not rainy,FALSE,1896,16.6,2011,68,0.24411764705882355
2011-12-22,0,-9.4,not rainy,FALSE,1896,16.6,2011,69,0.24057971014492754
2011-12-23,0,-10,not rainy,FALSE,1896,16.6,2011,70,0.23714285714285716
2011-12-24,0,-9.7,not rainy,FALSE,1896,16.6,2011,71,0.23380281690140847
2011-12-25,0,-5.25,not rainy,FALSE,1896,16.6,2011,72,0.23055555555555557
2011-12-26,0,-6.95,not rainy,FALSE,1896,16.6,2011,73,0.2273972602739726
2011-12-27,0,-3.3499999999999996,not rainy,FALSE,1896,16.6,2011,74,0.22432432432432434
2011-12-28,2.8,-2.2,not rainy,FALSE,1896,19.400000000000002,2011,75,0.2586666666666667
2011-12-29,0.3,2.75,not rainy,FALSE,1896,19.700000000000003,2011,76,0.2592105263157895
2011-12-30,0,2.5,not rainy,FALSE,1896,19.700000000000003,2011,77,0.2558441558441559
2011-12-31,0.8,-1.9000000000000004,not rainy,FALSE,1896,20.500000000000004,2011,78,0.2628205128205129
2012-01-01,0,-3.3499999999999996,not rainy,FALSE,1896,20.500000000000004,2012,79,0.259493670886076
2012-01-02,0,-0.30000000000000027,not rainy,FALSE,1896,20.500000000000004,2012,80,0.25625000000000003
2012-01-03,0,-0.30000000000000027,not rainy,FALSE,1896,20.500000000000004,2012,81,0.2530864197530865
2012-01-04,0,0.5499999999999998,not rainy,FALSE,1896,20.500000000000004,2012,82,0.25000000000000006
2012-01-05,0,-0.5499999999999998,not rainy,FALSE,1896,20.500000000000004,2012,83,0.24698795180722896
2012-01-06,0,-4.75,not rainy,FALSE,1896,20.500000000000004,2012,84,0.2440476190476191
2012-01-07,0,-4.45,not rainy,FALSE,1896,20.500000000000004,2012,85,0.24117647058823533
2012-01-08,0,-5,not rainy,FALSE,1896,20.500000000000004,2012,86,0.23837209302325585
2012-01-09,0,-3.5999999999999996,not rainy,FALSE,1896,20.500000000000004,2012,87,0.23563218390804602
2012-01-10,0,-2.75,not rainy,FALSE,1896,20.500000000000004,2012,88,0.2329545454545455
2012-01-11,0,-7.5,not rainy,FALSE,1896,20.500000000000004,2012,89,0.23033707865168543
2012-01-12,0,-10.549999999999999,not rainy,FALSE,1896,20.500000000000004,2012,90,0.22777777777777783
2012-01-13,0,-8.05,not rainy,FALSE,1896,20.500000000000004,2012,91,0.2252747252747253
2012-01-14,0,-3.6,not rainy,FALSE,1896,20.500000000000004,2012,92,0.22282608695652178
2012-01-15,0,-1.9000000000000004,not rainy,FALSE,1896,20.500000000000004,2012,93,0.22043010752688175
2012-01-16,1.5,-6.95,not rainy,FALSE,1896,22.000000000000004,2012,94,0.2340425531914894
2012-01-17,0,-13.299999999999999,not rainy,FALSE,1896,22.000000000000004,2012,95,0.23157894736842108
2012-01-18,0,-6.3999999999999995,not rainy,FALSE,1896,22.000000000000004,2012,96,0.2291666666666667
2012-01-19,0,-1.6500000000000001,not rainy,FALSE,1896,22.000000000000004,2012,97,0.22680412371134023
2012-01-20,0,-1.65,not rainy,TRUE,1897,0,2012,1,0
2012-01-21,18.8,5.85,rainy,FALSE,1897,18.8,2012,2,9.4
2012-01-22,0.3,-2.2,not rainy,FALSE,1897,19.1,2012,3,6.366666666666667
2012-01-23,5.6,-3.35,not rainy,FALSE,1897,24.700000000000003,2012,4,6.175000000000001
2012-01-24,0,-9.450000000000001,not rainy,FALSE,1897,24.700000000000003,2012,5,4.94
2012-01-25,0.3,-3.35,not rainy,FALSE,1897,25.000000000000004,2012,6,4.166666666666667
2012-01-26,0,-3.65,not rainy,FALSE,1897,25.000000000000004,2012,7,3.571428571428572
2012-01-27,0,-5.800000000000001,not rainy,FALSE,1897,25.000000000000004,2012,8,3.1250000000000004
2012-01-28,0,-10,not rainy,FALSE,1897,25.000000000000004,2012,9,2.777777777777778
2012-01-29,0,-6.1,not rainy,FALSE,1897,25.000000000000004,2012,10,2.5000000000000004
2012-01-30,0,-4.45,not rainy,FALSE,1897,25.000000000000004,2012,11,2.272727272727273
2012-01-31,0,-6.4,not rainy,FALSE,1897,25.000000000000004,2012,12,2.0833333333333335
2012-02-01,0,-4.4,not rainy,FALSE,1897,25.000000000000004,2012,13,1.9230769230769234
2012-02-02,0,-1.4,not rainy,FALSE,1897,25.000000000000004,2012,14,1.785714285714286
2012-02-03,0,-3.9,not rainy,FALSE,1897,25.000000000000004,2012,15,1.666666666666667
2012-02-04,0,-5.3,not rainy,FALSE,1897,25.000000000000004,2012,16,1.5625000000000002
2012-02-05,0,-5.3,not rainy,FALSE,1897,25.000000000000004,2012,17,1.4705882352941178
2012-02-06,0,-4.75,not rainy,FALSE,1897,25.000000000000004,2012,18,1.388888888888889
2012-02-07,0,-5.3,not rainy,FALSE,1897,25.000000000000004,2012,19,1.3157894736842106
2012-02-08,0,-6.1,not rainy,FALSE,1897,25.000000000000004,2012,20,1.2500000000000002
2012-02-09,0,-4.45,not rainy,FALSE,1897,25.000000000000004,2012,21,1.1904761904761907
2012-02-10,0,-1.0999999999999999,not rainy,FALSE,1897,25.000000000000004,2012,22,1.1363636363636365
2012-02-11,0,1.1,not rainy,FALSE,1897,25.000000000000004,2012,23,1.0869565217391306
2012-02-12,3.6,1.4,not rainy,FALSE,1897,28.600000000000005,2012,24,1.1916666666666669
2012-02-13,0.5,-0.2500000000000001,not rainy,FALSE,1897,29.100000000000005,2012,25,1.1640000000000001
2012-02-14,0.3,-2.2,not rainy,FALSE,1897,29.400000000000006,2012,26,1.130769230769231
2012-02-15,0.8,-3.6,not rainy,FALSE,1897,30.200000000000006,2012,27,1.1185185185185187
2012-02-16,0,-7.75,not rainy,FALSE,1897,30.200000000000006,2012,28,1.0785714285714287
2012-02-17,0.3,-3.0999999999999996,not rainy,FALSE,1897,30.500000000000007,2012,29,1.0517241379310347
2012-02-18,1,-2.5,not rainy,FALSE,1897,31.500000000000007,2012,30,1.0500000000000003
2012-02-19,2,-5.55,not rainy,FALSE,1897,33.50000000000001,2012,31,1.0806451612903227
2012-02-20,0,-8.3,not rainy,FALSE,1897,33.50000000000001,2012,32,1.0468750000000002
2012-02-21,0,-3.9,not rainy,FALSE,1897,33.50000000000001,2012,33,1.0151515151515154
2012-02-22,0,2.5,not rainy,FALSE,1897,33.50000000000001,2012,34,0.985294117647059
2012-02-23,0,-1.3500000000000005,not rainy,FALSE,1897,33.50000000000001,2012,35,0.9571428571428573
2012-02-24,0,-5,not rainy,FALSE,1897,33.50000000000001,2012,36,0.9305555555555558
2012-02-25,0,-2.5,not rainy,FALSE,1897,33.50000000000001,2012,37,0.9054054054054056
2012-02-26,0,-6.949999999999999,not rainy,FALSE,1897,33.50000000000001,2012,38,0.8815789473684212
2012-02-27,0,-5,not rainy,FALSE,1897,33.50000000000001,2012,39,0.8589743589743591
2012-02-28,0,-2.2,not rainy,FALSE,1897,33.50000000000001,2012,40,0.8375000000000001
2012-02-29,4.3,-0.8000000000000003,not rainy,FALSE,1897,37.800000000000004,2012,41,0.9219512195121953
2012-03-01,0,-7.5,not rainy,FALSE,1897,37.800000000000004,2012,42,0.9000000000000001
2012-03-02,0,-6.3999999999999995,not rainy,FALSE,1897,37.800000000000004,2012,43,0.8790697674418606
2012-03-03,0,-6.1499999999999995,not rainy,FALSE,1897,37.800000000000004,2012,44,0.8590909090909092
2012-03-04,0,-0.2999999999999998,not rainy,FALSE,1897,37.800000000000004,2012,45,0.8400000000000001
2012-03-05,0,1.1,not rainy,FALSE,1897,37.800000000000004,2012,46,0.8217391304347827
2012-03-06,0,1.9500000000000002,not rainy,FALSE,1897,37.800000000000004,2012,47,0.8042553191489362
2012-03-07,0,-4.15,not rainy,FALSE,1897,37.800000000000004,2012,48,0.7875000000000001
2012-03-08,0,-3.3499999999999996,not rainy,FALSE,1897,37.800000000000004,2012,49,0.7714285714285715
2012-03-09,0,-0.5500000000000003,not rainy,FALSE,1897,37.800000000000004,2012,50,0.7560000000000001
2012-03-10,0,1.6500000000000001,not rainy,FALSE,1897,37.800000000000004,2012,51,0.7411764705882353
2012-03-11,0,3.9,not rainy,FALSE,1897,37.800000000000004,2012,52,0.726923076923077
2012-03-12,0,6.1,not rainy,FALSE,1897,37.800000000000004,2012,53,0.7132075471698114
2012-03-13,0,7.75,not rainy,FALSE,1897,37.800000000000004,2012,54,0.7000000000000001
2012-03-14,0,13.05,not rainy,FALSE,1897,37.800000000000004,2012,55,0.6872727272727274
2012-03-15,0,15.25,not rainy,TRUE,1898,0,2012,1,0
2012-03-16,0.8,12.5,rainy,FALSE,1898,0.8,2012,2,0.4
2012-03-17,9.9,NA,not rainy,FALSE,1898,10.700000000000001,2012,3,3.566666666666667
2012-03-18,9.4,NA,not rainy,TRUE,1899,9.4,2012,1,9.4
2012-03-19,2,7.8,rainy,FALSE,1899,2,2012,2,1
2012-03-20,0,5.55,rainy,FALSE,1899,2,2012,3,0.6666666666666666
2012-03-21,0,10,not rainy,FALSE,1899,2,2012,4,0.5
2012-03-22,0,13.05,not rainy,FALSE,1899,2,2012,5,0.4
2012-03-23,0,14.45,not rainy,FALSE,1899,2,2012,6,0.3333333333333333
2012-03-24,0,13.05,not rainy,FALSE,1899,2,2012,7,0.2857142857142857
2012-03-25,0,14.45,not rainy,TRUE,1900,0,2012,1,0
2012-03-26,1,13.6,rainy,FALSE,1900,1,2012,2,0.5
2012-03-27,0.3,6.95,rainy,FALSE,1900,1.3,2012,3,0.43333333333333335
2012-03-28,0,9.15,rainy,FALSE,1900,1.3,2012,4,0.325
2012-03-29,0,6.6499999999999995,not rainy,TRUE,1901,0,2012,1,0
2012-03-30,0.5,9.45,rainy,FALSE,1901,0.5,2012,2,0.25
2012-03-31,0.3,15.3,rainy,FALSE,1901,0.8,2012,3,0.26666666666666666
2012-04-01,0,12.5,rainy,FALSE,1901,0.8,2012,4,0.2
2012-04-02,0,5.3,not rainy,FALSE,1901,0.8,2012,5,0.16
2012-04-03,0,6.65,not rainy,FALSE,1901,0.8,2012,6,0.13333333333333333
2012-04-04,0,10,not rainy,FALSE,1901,0.8,2012,7,0.1142857142857143
2012-04-05,0,8.05,not rainy,TRUE,1902,0,2012,1,0
2012-04-06,6.1,5.55,rainy,FALSE,1902,6.1,2012,2,3.05
2012-04-07,1,1.1,not rainy,TRUE,1903,1,2012,1,1
2012-04-08,0,5.8,rainy,FALSE,1903,0,2012,2,0
2012-04-09,0,12.2,not rainy,FALSE,1903,0,2012,3,0
2012-04-10,0,13.850000000000001,not rainy,FALSE,1903,0,2012,4,0
2012-04-11,0,14.75,not rainy,TRUE,1904,0,2012,1,0
2012-04-12,4.6,13.350000000000001,rainy,FALSE,1904,4.6,2012,2,2.3
2012-04-13,0,6.6499999999999995,rainy,FALSE,1904,4.6,2012,3,1.5333333333333332
2012-04-14,0,8.600000000000001,not rainy,FALSE,1904,4.6,2012,4,1.15
2012-04-15,0,8.6,not rainy,FALSE,1904,4.6,2012,5,0.9199999999999999
2012-04-16,0,5.300000000000001,not rainy,FALSE,1904,4.6,2012,6,0.7666666666666666
2012-04-17,0,11.1,not rainy,TRUE,1905,0,2012,1,0
2012-04-18,1.5,11.95,rainy,FALSE,1905,1.5,2012,2,0.75
2012-04-19,0,8.350000000000001,rainy,FALSE,1905,1.5,2012,3,0.5
2012-04-20,0,13.05,not rainy,FALSE,1905,1.5,2012,4,0.375
2012-04-21,0,13.3,not rainy,FALSE,1905,1.5,2012,5,0.3
2012-04-22,0,16.400000000000002,not rainy,FALSE,1905,1.5,2012,6,0.25
2012-04-23,0,18.05,not rainy,TRUE,1906,0,2012,1,0
2012-04-24,2.5,18.3,rainy,FALSE,1906,2.5,2012,2,1.25
2012-04-25,2.5,14.15,rainy,FALSE,1906,5,2012,3,1.6666666666666667
2012-04-26,4.6,16.95,rainy,FALSE,1906,9.6,2012,4,2.4
2012-04-27,4.3,7.199999999999999,rainy,FALSE,1906,13.899999999999999,2012,5,2.78
2012-04-28,0,3.9000000000000004,rainy,FALSE,1906,13.899999999999999,2012,6,2.3166666666666664
2012-04-29,0,8.05,not rainy,FALSE,1906,13.899999999999999,2012,7,1.9857142857142855
2012-04-30,0,10.25,not rainy,FALSE,1906,13.899999999999999,2012,8,1.7374999999999998
2012-05-01,0,9.450000000000001,not rainy,FALSE,1906,13.899999999999999,2012,9,1.5444444444444443
